Address,Postcode,KT1/KT2,Sale_price,Bedrooms,House_type,Freehold/leasehold,Res_new/old,Stationdist_miles,Sale_date,Sale_year,Sale_month,Latitude,Longitude,Easting,Northing,Ward,Introduced,Altitude
"39, Sopwith Close",KT2 5RN,KT2,451000,2,Terraced,Freehold,Residential,1.1,14-Jul-17,2017,7,51.428003000000004,-0.292674,518793,171271,Tudor,01-1991,11
"50, Sopwith Close",KT2 5RN,KT2,181500,1,Flat,Leasehold,Residential,1.1,15-Dec-17,2017,12,51.428003000000004,-0.292674,518793,171271,Tudor,01-1991,11
"70, Sopwith Close",KT2 5RN,KT2,355000,2,Terraced,Freehold,Residential,1.1,31-Mar-14,2014,3,51.428003000000004,-0.292674,518793,171271,Tudor,01-1991,11
"49, Sopwith Close",KT2 5RN,KT2,160000,1,Flat,Leasehold,Residential,1.1,28-Nov-17,2017,11,51.428003000000004,-0.292674,518793,171271,Tudor,01-1991,11
"62, Sopwith Close",KT2 5RN,KT2,580000,2,Terraced,Freehold,Residential,1.1,22-Nov-16,2016,11,51.428003000000004,-0.292674,518793,171271,Tudor,01-1991,11
"61, Sopwith Close",KT2 5RN,KT2,537000,2,Semi-Detached,Freehold,Residential,1.1,15-Jul-16,2016,7,51.428003000000004,-0.292674,518793,171271,Tudor,01-1991,11
"72, Sopwith Close",KT2 5RN,KT2,573000,3,Terraced,Freehold,Residential,1.1,08-Nov-17,2017,11,51.428003000000004,-0.292674,518793,171271,Tudor,01-1991,11
"75, Sopwith Close",KT2 5RN,KT2,160000,1,Flat,Leasehold,Residential,1.1,16-Mar-15,2015,3,51.428003000000004,-0.292674,518793,171271,Tudor,01-1991,11
"53, Sopwith Close",KT2 5RN,KT2,525000,2,Flat,Freehold,Residential,1.1,21-Jun-18,2018,6,51.428003000000004,-0.292674,518793,171271,Tudor,01-1991,11
"42, Sopwith Close",KT2 5RN,KT2,460000,2,Terraced,Freehold,Residential,1.1,17-Mar-17,2017,3,51.428003000000004,-0.292674,518793,171271,Tudor,01-1991,11
"57, Sopwith Close",KT2 5RN,KT2,240000,1,Flat,Leasehold,Residential,1.1,18-Apr-16,2016,4,51.428003000000004,-0.292674,518793,171271,Tudor,01-1991,11
"68, Sopwith Close",KT2 5RN,KT2,303000,2,Terraced,Leasehold,Residential,1.1,24-Nov-15,2015,11,51.428003000000004,-0.292674,518793,171271,Tudor,01-1991,11
"161, Barnfield Avenue",KT2 5RQ,KT2,745000,4,Terraced,Freehold,Residential,1.1,11-Jan-18,2018,1,51.428647999999995,-0.299886,518290,171331,Tudor,01-1980,11
"195, Barnfield Avenue",KT2 5RQ,KT2,596000,3,Terraced,Freehold,Residential,1.1,28-Nov-14,2014,11,51.428647999999995,-0.299886,518290,171331,Tudor,01-1980,11
"167, Barnfield Avenue",KT2 5RQ,KT2,700000,3,Terraced,Freehold,Residential,1.1,15-Mar-16,2016,3,51.428647999999995,-0.299886,518290,171331,Tudor,01-1980,11
"183, Barnfield Avenue",KT2 5RQ,KT2,700000,3,Terraced,Freehold,Residential,1.1,05-May-17,2017,5,51.428647999999995,-0.299886,518290,171331,Tudor,01-1980,11
"171, Barnfield Avenue",KT2 5RQ,KT2,680000,3,Terraced,Freehold,Residential,1.1,07-Nov-14,2014,11,51.428647999999995,-0.299886,518290,171331,Tudor,01-1980,11
"163, Barnfield Avenue",KT2 5RQ,KT2,660000,3,Terraced,Freehold,Residential,1.1,18-Mar-16,2016,3,51.428647999999995,-0.299886,518290,171331,Tudor,01-1980,11
"1, Durlston Road",KT2 5RR,KT2,1472500,5,Detached,Freehold,Residential,0.7,19-Jun-14,2014,6,51.422849,-0.301237,518211,170684,Tudor,01-1980,11
"5, Durlston Road",KT2 5RR,KT2,1402000,6,Detached,Freehold,Residential,0.7,04-Dec-15,2015,12,51.422849,-0.301237,518211,170684,Tudor,01-1980,11
"3, Durlston Road",KT2 5RR,KT2,1365000,6,Detached,Freehold,Residential,0.7,17-Jul-15,2015,7,51.422849,-0.301237,518211,170684,Tudor,01-1980,11
"7, Durlston Road",KT2 5RR,KT2,1650000,4,Detached,Freehold,Residential,0.7,09-Oct-15,2015,10,51.422849,-0.301237,518211,170684,Tudor,01-1980,11
"97, Durlston Road",KT2 5RS,KT2,800000,4,Semi-Detached,Freehold,Residential,0.8,28-Nov-14,2014,11,51.423893,-0.29884,518375,170804,Tudor,01-1980,10
"117, Durlston Road",KT2 5RS,KT2,650000,3,Terraced,Freehold,Residential,0.8,30-Jul-14,2014,7,51.423893,-0.29884,518375,170804,Tudor,01-1980,10
"87, Durlston Road",KT2 5RS,KT2,2150000,4,Detached,Freehold,Residential,0.8,08-Oct-15,2015,10,51.423893,-0.29884,518375,170804,Tudor,01-1980,10
"32, Durlston Road",KT2 5RT,KT2,1178000,3,Detached,Freehold,Residential,0.7,23-Mar-18,2018,3,51.422486,-0.30101999999999995,518227,170644,Tudor,01-1980,10
"28, Durlston Road",KT2 5RT,KT2,1150000,4,Detached,Freehold,Residential,0.7,19-Jul-17,2017,7,51.422486,-0.30101999999999995,518227,170644,Tudor,01-1980,10
"22, Durlston Road",KT2 5RT,KT2,1325000,4,Detached,Freehold,Residential,0.7,10-Feb-17,2017,2,51.422486,-0.30101999999999995,518227,170644,Tudor,01-1980,10
"40, Durlston Road",KT2 5RT,KT2,900000,3,Detached,Freehold,Residential,0.7,15-Nov-17,2017,11,51.422486,-0.30101999999999995,518227,170644,Tudor,01-1980,10
"14, Durlston Road",KT2 5RT,KT2,1050000,4,Terraced,Freehold,Residential,0.7,08-Aug-14,2014,8,51.422486,-0.30101999999999995,518227,170644,Tudor,01-1980,10
"54, Durlston Road",KT2 5RU,KT2,878000,3,Detached,Freehold,Residential,0.7,05-Dec-16,2016,12,51.423539,-0.298608,518392,170765,Tudor,01-1980,10
"76, Durlston Road",KT2 5RU,KT2,992500,4,Semi-Detached,Freehold,Residential,0.7,01-Sep-16,2016,9,51.423539,-0.298608,518392,170765,Tudor,01-1980,10
"96, Durlston Road",KT2 5RU,KT2,900000,3,Semi-Detached,Freehold,Residential,0.8,30-Jul-14,2014,7,51.423539,-0.298608,518392,170765,Tudor,01-1980,10
"3, Cardinal Avenue",KT2 5RX,KT2,825000,4,Terraced,Freehold,Residential,0.8,04-Aug-16,2016,8,51.423999,-0.296808,518516,170819,Tudor,01-1980,9
"23, Cardinal Avenue",KT2 5RY,KT2,826250,4,Terraced,Freehold,Residential,0.9,22-Aug-14,2014,8,51.425464,-0.298637,518385,170979,Tudor,01-1980,9
"39, Cardinal Avenue",KT2 5RY,KT2,721000,3,Terraced,Freehold,Residential,0.9,21-Aug-18,2018,8,51.425464,-0.298637,518385,170979,Tudor,01-1980,9
"119, Cardinal Avenue",KT2 5RZ,KT2,592000,3,Terraced,Freehold,Residential,1.0,11-Nov-14,2014,11,51.426715,-0.30059,518246,171115,Tudor,01-1980,10
"113, Cardinal Avenue",KT2 5RZ,KT2,599950,4,Terraced,Freehold,Residential,1.0,30-May-14,2014,5,51.426715,-0.30059,518246,171115,Tudor,01-1980,10
"93, Cardinal Avenue",KT2 5RZ,KT2,600000,3,Terraced,Freehold,Residential,1.0,30-Jul-15,2015,7,51.426715,-0.30059,518246,171115,Tudor,01-1980,10
"84, Cardinal Avenue",KT2 5SA,KT2,601000,3,Terraced,Freehold,Residential,1.0,06-Feb-17,2017,2,51.427063000000004,-0.30037600000000003,518260,171154,Tudor,01-1980,11
"122, Cardinal Avenue",KT2 5SA,KT2,610000,3,Terraced,Freehold,Residential,1.0,20-Oct-17,2017,10,51.427063000000004,-0.30037600000000003,518260,171154,Tudor,01-1980,11
"98, Cardinal Avenue",KT2 5SA,KT2,635000,3,Terraced,Freehold,Residential,1.0,04-Aug-17,2017,8,51.427063000000004,-0.30037600000000003,518260,171154,Tudor,01-1980,11
"102, Cardinal Avenue",KT2 5SA,KT2,625000,3,Terraced,Freehold,Residential,1.0,27-Nov-15,2015,11,51.427063000000004,-0.30037600000000003,518260,171154,Tudor,01-1980,11
"78, Cardinal Avenue",KT2 5SA,KT2,639500,3,Terraced,Freehold,Residential,1.0,30-Apr-15,2015,4,51.427063000000004,-0.30037600000000003,518260,171154,Tudor,01-1980,11
"70, Cardinal Avenue",KT2 5SA,KT2,425000,3,Terraced,Freehold,Residential,1.0,15-May-14,2014,5,51.427063000000004,-0.30037600000000003,518260,171154,Tudor,01-1980,11
"38, Cardinal Avenue",KT2 5SB,KT2,740000,3,Terraced,Freehold,Residential,0.9,29-Mar-18,2018,3,51.425574,-0.298173,518417,170992,Tudor,01-1980,9
"64, Cardinal Avenue",KT2 5SB,KT2,650000,3,Terraced,Freehold,Residential,0.9,18-Mar-16,2016,3,51.425574,-0.298173,518417,170992,Tudor,01-1980,9
"36, Cardinal Avenue",KT2 5SB,KT2,689950,3,Terraced,Freehold,Residential,0.9,24-Jun-16,2016,6,51.425574,-0.298173,518417,170992,Tudor,01-1980,9
"16, Cardinal Avenue",KT2 5SB,KT2,635000,2,Semi-Detached,Freehold,Residential,0.9,22-Aug-14,2014,8,51.425574,-0.298173,518417,170992,Tudor,01-1980,9
"30, Cardinal Avenue",KT2 5SB,KT2,620000,3,Terraced,Freehold,Residential,0.9,16-Mar-18,2018,3,51.425574,-0.298173,518417,170992,Tudor,01-1980,9
"3, Hollybush Road",KT2 5SD,KT2,685000,3,Semi-Detached,Freehold,Residential,0.9,05-Feb-18,2018,2,51.425508,-0.297298,518478,170986,Tudor,01-1980,10
"45, Hollybush Road",KT2 5SD,KT2,625000,3,Terraced,Freehold,Residential,0.9,05-Sep-18,2018,9,51.425508,-0.297298,518478,170986,Tudor,01-1980,10
"61, Hollybush Road",KT2 5SD,KT2,605000,3,Terraced,Freehold,Residential,0.9,04-Dec-15,2015,12,51.425508,-0.297298,518478,170986,Tudor,01-1980,10
"18, Hollybush Road",KT2 5SE,KT2,725000,3,Terraced,Freehold,Residential,0.9,31-Aug-18,2018,8,51.425263,-0.29653,518532,170960,Tudor,01-1980,10
"48, Hollybush Road",KT2 5SE,KT2,695000,3,Terraced,Freehold,Residential,0.9,04-Apr-14,2014,4,51.425263,-0.29653,518532,170960,Tudor,01-1980,10
"16, Hollybush Road",KT2 5SE,KT2,675000,3,Semi-Detached,Freehold,Residential,0.9,22-Jul-16,2016,7,51.425263,-0.29653,518532,170960,Tudor,01-1980,10
"68, Hollybush Road",KT2 5SE,KT2,545000,3,Terraced,Freehold,Residential,0.9,05-Jan-15,2015,1,51.425263,-0.29653,518532,170960,Tudor,01-1980,10
"52, Hollybush Road",KT2 5SE,KT2,526000,3,Semi-Detached,Freehold,Residential,0.9,11-Mar-14,2014,3,51.425263,-0.29653,518532,170960,Tudor,01-1980,10
"50, Hollybush Road",KT2 5SE,KT2,720000,3,Terraced,Freehold,Residential,0.9,12-Dec-18,2018,12,51.425263,-0.29653,518532,170960,Tudor,01-1980,10
"20, Hollybush Road",KT2 5SE,KT2,500000,3,Terraced,Freehold,Residential,0.9,25-Apr-14,2014,4,51.425263,-0.29653,518532,170960,Tudor,01-1980,10
"51, Latchmere Lane",KT2 5SF,KT2,630000,3,Terraced,Freehold,Residential,0.9,19-Feb-16,2016,2,51.424746999999996,-0.295672,518593,170904,Tudor,01-1980,9
"63, Latchmere Lane",KT2 5SF,KT2,672500,3,Terraced,Freehold,Residential,0.9,25-Aug-15,2015,8,51.424746999999996,-0.295672,518593,170904,Tudor,01-1980,9
"95, Latchmere Lane",KT2 5SF,KT2,715000,3,Semi-Detached,Freehold,Residential,0.9,15-Oct-15,2015,10,51.424746999999996,-0.295672,518593,170904,Tudor,01-1980,9
"2, Latchmere Lane",KT2 5SG,KT2,325500,2,Terraced,Leasehold,Residential,0.9,13-Feb-15,2015,2,51.425211,-0.29484899999999997,518649,170957,Tudor,01-1980,10
"8, Latchmere Lane",KT2 5SG,KT2,345000,2,Flat,Leasehold,Residential,0.9,15-Nov-17,2017,11,51.425211,-0.29484899999999997,518649,170957,Tudor,01-1980,10
"14, Latchmere Lane",KT2 5SG,KT2,339950,2,Flat,Leasehold,Residential,0.9,03-Nov-14,2014,11,51.425211,-0.29484899999999997,518649,170957,Tudor,01-1980,10
"4, Albany Mews",KT2 5SL,KT2,940000,4,Terraced,Freehold,Residential,0.7,03-May-16,2016,5,51.423367,-0.305346,517924,170735,Tudor,10-1984,10
"47, Albany Mews",KT2 5SL,KT2,895000,3,Terraced,Freehold,Residential,0.7,27-Aug-15,2015,8,51.423367,-0.305346,517924,170735,Tudor,10-1984,10
"5, Albany Mews",KT2 5SL,KT2,426000,1,Terraced,Freehold,Residential,0.7,10-Nov-17,2017,11,51.423367,-0.305346,517924,170735,Tudor,10-1984,10
"6, Albany Mews",KT2 5SL,KT2,820000,4,Terraced,Freehold,Residential,0.7,08-May-14,2014,5,51.423367,-0.305346,517924,170735,Tudor,10-1984,10
"8, Albany Mews",KT2 5SL,KT2,944240,4,Terraced,Freehold,Residential,0.7,19-Oct-17,2017,10,51.423367,-0.305346,517924,170735,Tudor,10-1984,10
"Flat 2, Homington Court, Albany Park Road",KT2 5SP,KT2,570000,3,Flat,Leasehold,Residential,0.5,17-Jan-18,2018,1,51.420124,-0.304287,518006,170376,Tudor,01-1980,10
"45, Latchmere Lane",KT2 5SQ,KT2,680000,3,Terraced,Freehold,Residential,0.8,19-Feb-16,2016,2,51.423213,-0.29654899999999995,518536,170732,Tudor,01-1980,10
"41, Latchmere Lane",KT2 5SQ,KT2,630000,3,Terraced,Freehold,Residential,0.8,21-May-18,2018,5,51.423213,-0.29654899999999995,518536,170732,Tudor,01-1980,10
"43, Latchmere Lane",KT2 5SQ,KT2,650000,3,Terraced,Freehold,Residential,0.8,07-Nov-17,2017,11,51.423213,-0.29654899999999995,518536,170732,Tudor,01-1980,10
"3, Latchmere Lane",KT2 5SQ,KT2,995000,5,Semi-Detached,Freehold,Residential,0.8,23-Jul-18,2018,7,51.423213,-0.29654899999999995,518536,170732,Tudor,01-1980,10
"Flat 30, Brunswick Court, Albany Park Road",KT2 5SR,KT2,1150000,3,Flat,Leasehold,Residential,0.6,03-Jul-14,2014,7,51.421299,-0.304724,517973,170506,Tudor,01-1980,11
"Flat 3, Brunswick Court, Albany Park Road",KT2 5SR,KT2,525000,3,Flat,Leasehold,Residential,0.6,22-Sep-14,2014,9,51.421299,-0.304724,517973,170506,Tudor,01-1980,11
"Flat 29, Brunswick Court, Albany Park Road",KT2 5SR,KT2,1180000,4,Flat,Leasehold,Residential,0.6,30-Oct-15,2015,10,51.421299,-0.304724,517973,170506,Tudor,01-1980,11
"Flat 4, Ulster Court, Albany Park Road",KT2 5SS,KT2,670000,2,Flat,Leasehold,Residential,0.6,04-May-16,2016,5,51.421733,-0.304924,517958,170554,Tudor,01-1980,11
